,Country Name,Country Code,Year,Agricultural land (sq. km),Agricultural land (% year difference),Electric power consumption (kWh per capita),Electric power consumption (% year difference),GDP per capita growth (annual %),GDP per capita growth (% year difference),Livestock production index (2004-2006 = 100),Livestock production index (% year difference),Ores and metals exports (% of merchandise exports),Ores and metals exports (% year difference),Urban population,Urban population (% year difference),Crop production index (2004-2006 = 100),Crop production index (% year difference),Food production index (2004-2006 = 100),Food production index (% year difference),Forest area (% of land area),Forest area (% year difference)
1331,Australia,AUS,1995,4633480.0,-0.012261777872521806,8994.35590969456,0.020637347821034657,2.5892449949912204,-0.1033955019474706,91.75,-0.0050965083495987384,18.0795952170813,0.1687191276282869,15342767.0,0.010606024378350565,72.52,0.3355432780847145,80.79,0.10038136747480264,16.751623862645303,0.00023317089094354593
1335,Belgium,BEL,1995,61715.0,0.005048448823385732,7379.737079047841,0.028356988869676858,2.1705502013652302,-0.25393179053591897,80.28,0.016072180361659916,3.6251975630884097,0.08012651611071919,9810102.0,0.0028945628345247165,80.2667824388785,0.019519655009253345,79.730495319902,0.03453325526503459,30.9868555001224,-0.00428741583695369
1347,Brazil,BRA,1995,2584720.0,0.028056861481675854,1634.39803713983,0.04316981695352329,2.74937514982565,-0.2420921323168691,62.21,0.10047762250132664,10.2806717950745,0.0698101595399725,125743641.0,0.02556998842707059,70.17,0.027680140597539538,66.37,0.06962127316680111,63.888556544877204,-0.004739926113533799
1353,Canada,CAN,1995,679940.0,0.0008832101745812615,16532.382036352,0.00879296238040772,1.63680939292423,-0.5123066812074326,74.78,0.04836674610963132,6.763137168783362,0.1328768751756828,22760570.0,0.013807977195058774,87.61,0.021095571095571142,78.53,0.03152502298699611,38.273175044619705,-0.00013529397981315583
1357,Chile,CHL,1995,153300.0,-0.007766990291262155,1745.3747222176999,0.09862133397056017,7.308287735054519,1.156663341575836,72.97,0.0643232205367561,48.2472551237026,0.11160228725173926,12158303.0,0.019024387668184595,78.44,0.053734551316496404,76.2,0.06069042316258355,20.9116747450146,0.0036858907481087666
1373,Germany,DEU,1995,173430.0,0.002022186272244042,6327.70975399499,0.013251095678032732,1.23682029236684,-0.39475096578096025,95.4,0.02185089974293075,2.66985821571088,0.10490638356188153,60378049.0,0.0058279769347096,85.05,0.04664041348757064,91.92,0.022924549298909414,32.446290461185896,0.0005056576567907811
1399,United Kingdom,GBR,1995,173790.0,-0.0017232465965879573,5575.8084890423,0.03634472476659112,3.2979689109107406,-0.09166690439752823,111.4,0.00823603946058471,2.77420198509399,0.0887218087830779,45459651.0,0.0034173620524504678,98.0,-0.008699170544203882,108.54,0.012122342409548681,11.846401851775301,0.006178941953261408
1413,High Income Countries,HIC,1995,13413311.9930163,-0.00127828724671597,7939.43798449052,0.024147146635189687,2.00763316512938,-0.16701673804533101,92.1901106884713,0.013699155119184736,3.25214062760292,0.11655574225130949,788046308.0,0.012465846767241828,85.81248239259071,-0.051579996195413536,88.64990683599899,-0.01375020272881311,28.5847478102489,0.000929457074623441
1427,India,IND,1995,1809450.0,-0.0019085337937349012,358.76221213730906,0.051375262856518056,5.529881465029769,0.20050698873939088,71.75,0.05005122201082979,3.28679298096408,-0.05547441440185308,256470883.0,0.02740644835915118,83.68,0.019617399780675226,81.05,0.0255599139567253,21.749198672133303,0.0022489602509319084
1441,Cambodia,KHM,1995,45700.0,0.0,13.5133385096927,-0.9897018135970188,6.41499686576216,-1.173368311838423,71.49,0.02892918825561308,2.71704754462664,0.1270588713821339,1844684.0,0.05502693496203248,61.03,0.37424003602792166,62.19,0.29346921797005,69.3689100385225,-0.011288014896663423
1454,Low Income Countries,LIC,1995,4950647.99804688,0.0036271806403516127,1356.11650964169,0.03346338807640459,1.32854929225563,-1.5111150963396196,74.11696523990291,0.048383303716715176,2.71704754462664,0.1270588713821339,95119562.0,0.040106355519764936,72.6901076986133,0.00659351749427306,72.981572675992,0.01601144306402591,28.027406773093094,-0.005193073250324476
1474,Middle Income Countries,MIC,1995,29197620.0009766,0.0018365984559689519,912.308883015562,0.018592753019921027,1.97464127068751,1.476731223683517,73.61094486987258,0.033349678354136936,4.10790732373006,0.27253533831542964,1675268538.0,0.028139941089255105,72.9738613948286,0.04493333620082929,72.5912653660565,0.04489168968530799,33.9537688104661,-0.0022177868838247905
1498,New Zealnd,NZL,1995,149750.0,-0.009327864514421802,9106.82201774922,0.020040709930758016,3.19988572959791,-0.14220734429625614,78.46,0.016189612744463178,5.0482533513602,0.15708839977034006,3142704.0,0.016521732098815356,92.94,0.045209176788124195,77.85,0.021921764242583297,37.59257149367671,0.004883010585111647
1551,Thailand,THA,1995,212100.0,0.0042613636363635354,1247.71147236377,0.12778415269287335,7.04390956964154,0.004700053541351945,99.42,-0.0024081878386513766,0.640318692507685,0.19699369575576853,18004312.0,0.015792466881812572,72.84,0.028377806014400653,80.2,0.016476552598225558,30.354870911546502,0.019766666337022842
1569,United States of America,USA,1995,4201390.0,-0.002374512928035588,12659.607628118001,0.016414516306119786,1.4687872674613798,-0.46800948419206123,88.71,0.019655172413793,2.66821760657544,0.21487525670098617,205718394.0,0.017007677938937427,79.65,-0.14703362604412074,83.89,-0.059423702208767804,33.081594416833404,0.00035853199359148213
1575,Vietnam,VNM,1995,70790.0,-0.008543417366946748,153.102782266952,0.1839779917208968,7.6991074075264,0.12516337707980396,49.77,0.05088682432432434,2.71704754462664,0.1270588713821339,16604653.0,0.03540833791445874,60.25,0.0656172621153166,61.82,0.05279291553133514,32.397308673077504,0.022932347708024103
1581,South Africa,ZAF,1995,975200.0,0.00262170359327607,4157.568446075011,0.02189761953976066,0.931043594006994,0.11745862232154192,73.38,-0.0579021697265375,8.06864029958045,0.25605442342298024,22576687.0,0.030606521053797797,73.02,-0.18965708578404172,70.91,-0.14525072324011568,7.61773652408313,0.0
1591,Argentina,ARG,1996,1281420.0,0.000757546175172763,1728.12102600965,0.04804786644909553,4.27459836967437,-2.060127241930644,89.35,-0.014992834307132608,1.16701595186242,-0.2850671328410057,31145811.0,0.014326330945823251,63.18,-0.04388619854721543,71.66,-0.030966869506423356,12.0704936323625,-0.008800827607154837
1595,Australia,AUS,1996,4652210.0,0.004042318084895191,9108.29556004587,0.012667905461523965,2.5227673442917795,-0.025674530926211636,92.82,0.011662125340599294,16.5166750161294,-0.08644663678505804,15521685.0,0.011661390673533667,87.13,0.20146166574738,89.38,0.10632504022775091,16.755528943155,0.00023311653495294848
1599,Belgium,BEL,1996,61740.0,0.00040508790407511874,7527.68854493864,0.02004833834945896,1.12369652224427,-0.48229876390903625,80.91,0.007847533632286963,3.18576489369706,-0.12121619904681391,9836805.0,0.0027219900465866864,84.66,0.05473269798084712,83.695,0.04972381852378116,31.008000214154702,0.0006823768882331382
1611,Brazil,BRA,1996,2590190.0,0.0021162833885295385,1687.08517674923,0.032236418798936795,0.596456353058386,-0.7830574874090173,66.49,0.06879922841986819,10.0188949853192,-0.02546300620945008,128896593.0,0.02507444491765587,65.71,-0.06355992589425696,65.72,-0.009793581437396504,63.5842872935845,-0.00476250001170353
1617,Canada,CAN,1996,680550.0,0.0008971379827631409,16607.2063366774,0.004525923739293836,0.5624678328292281,-0.656363266693897,79.68,0.0655255415886602,6.1937328132708505,-0.08419234170507639,23081461.0,0.014098548498565622,92.53,0.05615797283415147,83.82,0.06736279128995282,38.2679962137832,-0.00013531228675089935
1621,Chile,CHL,1996,152320.0,-0.006392694063926951,1926.5295937513101,0.10379139174390706,5.290976507282889,-0.2760306245326807,75.22,0.0308345895573523,46.26165134858271,-0.04115475108436617,12378988.0,0.018150970575416592,81.43,0.03811830698623164,79.1,0.038057742782152015,20.9884698351723,0.0036723548493411418
1637,Germany,DEU,1996,173370.0,-0.00034596090641758614,6403.333725976921,0.011951239061523955,0.5295244826844371,-0.5718662719616987,96.37,0.010167714884695922,2.3066719433536096,-0.1360320447805382,60725922.0,0.005761580669822575,90.15,0.059964726631393406,94.66,0.02980852915578769,32.462689823899304,0.0005054310517569327
1663,United Kingdom,GBR,1996,174940.0,0.006617181656021653,5815.828404274251,0.043046656947354434,2.23089464633352,-0.3235549798686689,104.11,-0.06543985637342908,2.38943524354444,-0.13869456644358724,45610451.0,0.0033172274023836046,109.22,0.11448979591836728,107.45,-0.010042380689146868,11.9191505710588,0.006140997088714961
1677,High Income Countries,HIC,1996,13459470.0088015,0.003441209435017356,8114.1165496415015,0.022001376607791556,2.25677626639214,0.12409792067103242,93.37651414276459,0.012869096754882792,2.9589650509271097,-0.09014849302254913,795998159.0,0.01009058848353872,94.0462825591769,0.09595107771054434,92.9049784123097,0.04799860178288218,28.6113162210986,0.0009294610897416788
1691,India,IND,1996,1805890.0,-0.0019674486722485174,359.8162725307251,0.0029380474246061272,5.530417085660219,9.685933303238414e-05,74.18,0.03386759581881549,3.27719888010271,-0.0029189854417164263,263440887.0,0.027176589866538592,87.07,0.04051147227533436,84.09,0.03750771128932762,21.798001998695003,0.0022439137780385643
1705,Cambodia,KHM,1996,45800.0,0.002188183807439792,20.0311083112073,0.4823212115081412,2.74669594912989,-0.5718320668573612,74.23,0.03832703874667809,2.72219468018598,0.0018943855323838577,1942109.0,0.05281392368557425,61.04,0.00016385384237249667,62.66,0.007557485126226116,68.5769328988925,-0.011416888908737377
1718,Low Income Countries,LIC,1996,4971330.0,0.00417763532395754,1389.7648857193399,0.024812304723390133,1.81433561673036,0.3656517129672736,76.5394630065449,0.03268479434905114,2.72219468018598,0.0018943855323838577,98810620.0,0.03880440492356341,76.4367514826968,0.051542691333156254,76.02673826628241,0.041725129764052626,27.8810986076837,-0.005220182038027654
1738,Middle Income Countries,MIC,1996,29232256.540035304,0.0011862795343438037,933.916363016163,0.023684390673890388,3.24924208120932,0.6454847416807168,75.1362423699982,0.02072106943908958,4.36481207344607,0.06253908120856444,1721691963.0,0.027711034945729907,76.3868578368637,0.04677012257264157,75.36872629688258,0.03826164094013462,33.8771775257761,-0.0022557520821192556
1762,New Zealnd,NZL,1996,149040.0,-0.00474123539232052,9072.88317256163,-0.0037267495863478883,1.99402128730732,-0.3768460952016921,79.98,0.01937292888095854,4.39267991000977,-0.12986143834754105,3198324.0,0.017698135109128987,93.69,0.00806972240154935,79.56,0.0219653179190753,37.7752444243477,0.0048592826564608504
1815,Thailand,THA,1996,208630.0,-0.016360207449316322,1380.0556013580301,0.10606949757666029,4.487597460149259,-0.3629109778055214,101.18,0.01770267551800453,0.697647193282861,0.0895311997696957,18309040.0,0.01692527878877015,76.07,0.04434376716090038,82.9,0.03366583541147139,30.943255122188692,0.019383518788689047
1833,United States of America,USA,1996,4163060.0,-0.009123171140979491,12854.2989079193,0.015378934760100549,2.57219576639159,0.7512377887352726,89.78,0.012061774320820673,2.22183568502024,-0.1672959208631094,209146726.0,0.01666516996044609,88.34,0.10910232266164477,87.78,0.04637024675169865,33.093450975875,0.0003584034944690284
1839,Vietnam,VNM,1996,76820.0,0.08518152281395674,179.837334764425,0.1746183322185373,7.67512112527974,-0.003115462738344399,51.31,0.030942334739803012,2.72219468018598,0.0018943855323838577,17163390.0,0.0336494234477529,64.38,0.0685477178423235,65.07,0.05257198317696532,33.1235994673415,0.02241824472498699
1845,South Africa,ZAF,1996,978900.0,0.0037940935192781744,4705.947970800229,0.13189909723384607,2.31169695122917,1.482909464292823,74.71,0.018124829653856533,11.55082864504,0.4315706508369961,23218617.0,0.028433312646802378,95.24,0.3043001917282937,85.26,0.20236920039486694,7.61773652408313,0.0
1855,Argentina,ARG,1997,1282350.0,0.000725757362925572,1848.0019970032101,0.06937070331837436,6.86475427079152,0.605941348663936,89.71,0.00402909904868487,1.54608126866948,0.32481588293811803,31579645.0,0.013929128382625944,71.32,0.12883823994935106,77.2,0.07730951716438739,11.9633207965188,-0.008878910764374637
1859,Australia,AUS,1997,4622000.0,-0.006493687946158899,9291.08386887725,0.02006833305159672,2.80987849293575,0.11380801693569231,97.47,0.05009696186166779,16.3763741197061,-0.008494500030199248,15672048.0,0.009687285884232288,85.51,-0.018592907150235205,89.86,0.005370328932647217,16.759434023664802,0.0002330622043058561
1863,Belgium,BEL,1997,61990.0,0.004049238743116357,7701.612130932909,0.023104514082375127,3.54277632683882,2.1527874801668987,82.84,0.0238536645655667,3.26320295669045,0.02430752600312691,9868070.0,0.0031783693994136275,84.74000000000002,0.0009449562957717372,84.63243211391989,0.011200574872093805,30.9949842706951,-0.0004197608155865895
1875,Brazil,BRA,1997,2595660.0,0.0021118141912368493,1762.41069262762,0.044648318245277485,1.7906107983347,2.002081860899251,67.04,0.008271920589562498,9.36294067945802,-0.06547172186377404,132175402.0,0.025437514861234467,70.41,0.07152640389590625,69.09,0.05127814972611078,63.280025520032,-0.004785172351585043
1881,Canada,CAN,1997,679440.0,-0.0016310337227242178,16653.6770544776,0.0027982260747596577,3.24884935715303,4.776062500874462,81.94,0.028363453815260842,6.00553195346511,-0.03038569235703814,23428320.0,0.015027601588998296,88.07,-0.04820058359450996,82.82,-0.011930326890956855,38.2628173829467,-0.00013533059864356822
1885,Chile,CHL,1997,152220.0,-0.00065651260504207,2069.35917360894,0.07413827450193189,5.98316384761775,0.13082411902265756,79.11,0.05171496942302589,48.0896346253781,0.039514008331036354,12593719.0,0.01734640990038927,79.12,-0.028367923369765458,79.33,0.002907711757269338,21.0652662387401,0.0036589805817623944
1901,Germany,DEU,1997,173270.0,-0.0005768010613139696,6427.798768402729,0.003820672710928452,1.63482315268979,2.0873419570744205,96.38,0.00010376673238554623,2.5480747222534,0.10465414451125676,60986289.0,0.004287575905393526,90.76,0.0067665002773156235,94.93,0.002852313543207474,32.4818788273528,0.0005911094723693999
1927,United Kingdom,GBR,1997,175850.0,0.005201783468617771,5831.957547028261,0.0027733181986862032,3.5876925444642,0.6081855547775776,104.9,0.007588127941600353,2.34397396926188,-0.019025949502244455,45762480.0,0.0033332053655861227,108.02,-0.010986998718183538,106.97,-0.004467194043741296,11.9918982812048,0.00610343075308073
1941,High Income Countries,HIC,1997,13476328.9964953,0.0012525744091540503,8224.96952849556,0.013661743478278643,2.66341657658636,0.18018636417348888,94.1475523823386,0.00825730374122946,3.03443242046706,0.025504650525123518,803702782.0,0.009679197009298646,95.4568004803393,0.01499812520792454,94.1989070972406,0.01392744185557504,28.5818077393433,-0.001031357017177048
1955,India,IND,1997,1809810.0,0.002170674847305154,375.485052188479,0.043546612129433226,2.1230137664451,-0.6161204962371015,76.29,0.028444324615799488,2.90219568254337,-0.1144279646365518,270523260.0,0.02688410702170163,88.84,0.020328471344895016,86.51,0.028778689499346033,21.846804011432198,0.002238829629436445
1969,Cambodia,KHM,1997,45800.0,0.0,24.2507921335387,0.21065653266776585,1.10067501252161,-0.5992730783069431,78.85,0.062238986932506846,2.5480747222534,-0.06396308067161616,2040527.0,0.05067583745299564,61.82,0.012778505897772074,64.3,0.02617299712735388,67.7849557592624,-0.011548739585623524
1982,Low Income Countries,LIC,1997,5002412.00195313,0.006252250796694225,1453.7218943934101,0.04602002060295707,0.7828114938923821,-0.5685409652580717,78.544680306559,0.026198476200997467,2.5480747222534,-0.06396308067161616,102618742.0,0.03853960232209852,76.3893940117487,-0.0006195641498294435,76.2539709217304,0.0029888518254210794,27.7347918131921,-0.005247526166392902
2002,Middle Income Countries,MIC,1997,29388760.171875104,0.005353799205527032,950.5184066957761,0.01777679922642683,3.2948094154825003,0.014023988713152802,76.4472805498314,0.017448812164137406,4.36346099145044,-0.00030953955700629976,1768871941.0,0.02740326319337072,78.0450542009579,0.02170787503310523,77.0647226966836,0.022502654391695298,33.8001175173488,-0.002274687977434464
2026,New Zealnd,NZL,1997,149030.0,-6.709608158883551e-05,9090.52442281755,0.0019443929697311457,0.713299108844083,-0.642281096302986,85.12,0.06426606651662925,4.797128913910751,0.09207340670995579,3243637.0,0.014167732850080217,93.06,-0.006724303554274669,84.23,0.05869783810960283,37.9579210638126,0.004835882394639279
2079,Thailand,THA,1997,204420.0,-0.02017926472702869,1410.1202923773099,0.021785130243806794,-3.898551173261741,-1.8687390542225848,101.39,0.0020755089938722104,0.961632852227078,0.3783942105493199,18632440.0,0.01766340561820834,77.71,0.02155909031155523,84.5,0.0193003618817853,31.531641244323602,0.019015004071533337
2097,United States of America,USA,1997,4148850.0,-0.0034133545997415693,12889.8322801175,0.0027643181827916585,3.19725295677171,0.24300529475522104,90.79,0.011249721541546132,2.14130978562644,-0.036242958890574495,212694273.0,0.016962001116861858,92.46,0.04663798958569143,91.18,0.03873319662793362,33.1053075349166,0.0003582750874255858
2103,Vietnam,VNM,1997,78440.0,0.02108825826607652,202.89573308847199,0.1282180830485058,6.6595396065133885,-0.13232123665401252,56.23,0.09588774118105614,0.472710577746084,-0.826349459431833,17713643.0,0.032059692170369525,67.71,0.051724137931034475,67.99,0.04487475026894128,33.8498872613214,0.021926596313784907
2109,South Africa,ZAF,1997,979450.0,0.0005618551435284669,4818.49811971914,0.023916573157474197,0.8184181427652251,-0.6459665085728223,76.55,0.024628563779949264,8.21167322860029,-0.28908362499807005,23836117.0,0.026595037938736743,94.76,-0.005039899202015863,85.88,0.007271874266947975,7.61773652408313,0.0
