,Country Code,Year,Agricultural land (sq. km),GDP per capita growth (annual %),Livestock production index (2004-2006 = 100),Urban population,Crop production index (2004-2006 = 100),Food production index (2004-2006 = 100),Ores and metals exports (% of merchandise exports),Electric power consumption (kWh per capita),Forest area (% of land area)
2920,BEN,2001,32650.0,2.19312213021186,86.35,2735157.0,91.16,88.18,0.10105020570962402,61.469042282646505,44.4395175594182
2921,BFA,2001,105700.0,3.60861856996422,81.05,2214526.0,83.53,89.42,0.0438893573898956,1620.786613078265,22.617690772341
2922,BGD,2001,94030.0,3.11380508371251,86.28,31346174.0,88.29,87.89,0.00899121794922284,115.14451116592699,11.257586420942301
2923,BGR,2001,54980.0,5.85659835292871,145.67,5539603.0,93.94,110.2,10.593283729005801,3859.0900248740795,31.0060557820833
2924,BHR,2001,91.99999809265141,-2.34807573245547,102.09,616414.0,106.97,104.07,19.6253201675694,20130.6008931323,0.549295754499838
2925,BHS,2001,130.0,1.07689482878952,83.98,248295.0,91.28,88.52,8.614118560748361,1620.786613078265,51.4485514485514
2926,BIH,2001,21260.0,4.27946244064871,72.0,1603529.0,73.86,73.5,2.57751034757976,2068.4263557139498,42.67578125
2927,BLR,2001,91280.0,5.26389213061603,87.26,6995457.0,74.78,82.56,0.8885884577452329,3009.4024816717897,40.9465569383504
2928,BLZ,2001,1490.0,1.82554653089568,76.98,115750.0,93.11,88.86,0.0624424903267634,1620.786613078265,63.6014905743095
2929,BMU,2001,4.00000005960464,6.071369603893321,103.75,62504.0,106.62,105.11,2.57751034757976,1620.786613078265,18.5185181914697
2930,BOL,2001,371560.0,-0.235706734357976,80.75,5346001.0,87.94,84.58,19.5375076234161,416.655254780318,55.2197928205483
2931,BRA,2001,2634650.0,0.0133697384164577,80.41,144508698.0,82.35,81.12,8.33062363284235,1747.93960140896,62.0193009449471
2932,BRB,2001,180.0,-2.7183817186508197,87.61,91639.0,107.22,95.39,0.134232546724927,1620.786613078265,14.651163234267099
2933,BRN,2001,110.0,0.668516263266412,97.18,243641.0,93.23,96.5,0.00123871590232952,7181.6347776986995,75.02846183994001
2934,BTN,2001,5350.0,6.08393652382328,91.82,159844.0,64.86,76.26,2.57751034757976,1620.786613078265,65.7268827045385
2935,BWA,2001,258010.0,-1.62575936705628,103.39,905364.0,94.7,102.3,5.482175845059411,1225.3101790314302,21.9091976944489
2936,CAF,2001,51490.0,2.17474942348257,83.8,1403945.0,102.0,90.12,20.2309382449934,1620.786613078265,35.9375909188497
2937,CAN,2001,675020.0,0.30986978906011603,94.07,24757782.0,79.54,84.91,4.60768672983293,16840.1937506524,38.2423082506095
2938,CEB,2001,575370.0,3.7737481000771997,97.21195915451281,66206030.0,101.96655285560101,96.59852809685091,3.32620425316212,3430.7250542473803,32.6187217573975
2939,CHE,2001,15625.999755859399,0.673218925048033,100.19,5304905.0,93.73,97.98,4.08747639288844,7992.2775757297495,30.326644252157102
2940,CHI,2001,75.0,-1.94496541418717,90.84506833015791,45467.0,90.83317116786876,90.36500000000001,2.57751034757976,1620.786613078265,4.04040425629681
2941,CHL,2001,151500.0,2.14618943830904,88.7,13400181.0,88.89,89.76,41.3106785162116,2628.68670781142,21.3516014672367
2942,CHN,2001,5199150.0,7.55580167175542,85.29,471767321.0,86.89,84.77,1.81080045541542,1076.5491213586502,19.1952569787798
2943,CIV,2001,196000.0,-2.2452149205796097,89.87,7342526.0,93.44,90.47,0.215719977702966,182.22246853473098,32.5264163227201
2944,CMR,2001,91600.0,1.6491849529184601,90.92,7349440.0,78.6,79.74,5.37432241460935,165.171377074765,46.320154005627096
2945,COD,2001,255500.0,-4.77409108781383,100.45,17234266.0,100.05,100.14,2.57751034757976,95.5428250012467,69.2254664652301
2946,COG,2001,105400.0,0.882584880165879,72.02,1903600.0,88.09,84.71,2.57751034757976,104.725611129877,66.0
2947,COL,2001,417450.0,0.0967597236302424,87.92,29941986.0,89.36,88.54,0.8107807094353341,865.9088974312799,55.411464201216795
2948,COM,2001,1350.0,-0.15800215686158497,105.07,155849.0,97.99,99.06,0.00524507584340624,1620.786613078265,23.8581408219739
2949,CPV,2001,730.0,0.466980654483336,88.94,236551.0,109.47,95.76,2.57751034757976,1620.786613078265,20.4441685830393
2950,CRI,2001,18330.0,1.65102045718344,91.63,2436984.0,90.01,88.38,0.8090827888099709,1485.84284770185,46.983940462201296
2951,CSS,2001,25901.9999980927,1.30955039839786,88.18598070347299,3300933.0,104.17955198984501,99.4343932929518,2.2326662663617203,2810.81721480843,85.6678769993932
2952,CUB,2001,66560.0,2.83163951779896,117.94,8435464.0,110.94,119.57,29.182709780501398,1157.84913244614,23.160148066515397
2953,CUW,2001,53365.0,3.00794678949265,90.84506833015791,117447.0,90.83317116786876,90.36500000000001,2.57751034757976,7222.1748665215,31.0913950983645
2954,CYM,2001,27.0000004768372,-3.1368655963627203,99.01,43935.0,99.86,99.72,2.57751034757976,1620.786613078265,52.916665871937894
2955,CYP,2001,1400.0,2.83809736435481,106.31,660372.0,106.88,105.53,4.84679419380432,3455.25661372355,18.5995671656225
2956,CZE,2001,42780.0,3.2961406555476005,107.22,7547721.0,108.15,105.3,1.7048466875536599,5892.17259549527,34.1529701048272
2957,DEU,2001,170340.0,1.5267948036045602,98.99,61902439.0,103.5,101.71,2.44822511864837,6762.6533964663595,32.559472628260195
2958,DJI,2001,16810.0,1.618940302581585,84.3,561328.0,99.52,86.62,2.57751034757976,1620.786613078265,0.241587571381906
2959,DMA,2001,220.0,-0.0785831009642664,101.99,45546.0,108.0,108.21,4.27828410194972,1620.786613078265,62.7466684977213
2960,DNK,2001,26760.0,0.462534317937681,97.12,4563004.0,100.33,99.54,1.03983880346021,6490.09299312922,13.6681593787746
2961,DOM,2001,25150.0,0.9428688057264051,81.85,5379715.0,97.01,90.88,1.71351596638312,1288.2328183386999,31.4469043918833
2962,DZA,2001,401090.0,1.6596595318114098,85.1,19094843.0,62.47,70.44,0.313572441587711,709.091460589147,0.659349897307876
2963,EAP,2001,7671881.00000054,5.7190735123463705,84.9316485726626,689250059.0,86.3445731267422,84.9830634213126,2.0265855750403796,939.69999409606,28.653035497730304
2964,EAR,2001,13548615.0029278,-0.764105826743162,86.5178229528866,972890146.0,88.42109825863909,88.41317490487579,4.2153033588082005,738.592396536978,22.986317647818698
2965,EAS,2001,12462313.000001,1.7575965082771299,87.72425557484621,876209820.0,87.6398834115714,86.8345067800535,2.3788054570715897,1726.6110526709801,25.7641739598457
2966,ECA,2001,6374251.93847656,2.67631975414831,91.42374738808641,249745645.0,86.6659777393911,88.1009714864651,7.518342073065151,3395.52738497271,38.4824647944211
2967,ECS,2001,8194682.64826298,2.15535131667363,97.0924683764805,593303118.0,93.92928027446979,94.96275686061381,3.01492876960993,5033.37354074596,37.5077678182865
2968,ECU,2001,77850.0,2.1346502142962,92.94,7851988.0,96.62,93.48,0.23785879822806197,646.86143281898,54.9612646460783
2969,EGY,2001,33380.0,1.5854981121310903,77.5,30055505.0,85.17,81.89,4.55933870538842,1028.77066915537,0.0608769887730384
2970,EMU,2001,1253370.20996094,1.8198595870642298,100.14125564125,235934885.0,98.0588616632904,98.8717692026256,2.15890649248013,6377.48739277072,36.6327546279776
2971,ERI,2001,75320.0,4.98605719616717,89.3,651980.0,90.2,89.52,3.02574219444538,81.6937729974288,15.560395797880599
2972,ESP,2001,295200.0,3.2140810182087898,97.69,31186430.0,102.71,101.16,2.14923720614824,5422.51568968264,34.1771056389413
2973,EST,2001,8900.0,6.6568082892861,88.9,961159.0,105.21,86.32,2.70262477614271,4680.44794559529,52.9558869740064
2974,ETH,2001,306054.00390625,5.227310742061531,66.44,10174157.0,80.13,75.25,2.65153506881205,26.570060606293602,13.564
2975,EUU,2001,1975250.20996094,2.16600305520203,99.5257416539394,305278438.0,98.78843231047908,98.46214557048219,2.26224248521922,5916.933865631221,36.5783244509737
2976,FCS,2001,3901672.00000048,0.303238584634613,85.97229933843741,186640734.0,88.75330721730721,88.67702127598271,2.57751034757976,409.980706828316,29.0657724534694
2977,FIN,2001,22220.0,2.3763838120615604,97.85,4273258.0,97.15,97.62,2.90604552879783,15709.8832538423,73.4909209408549
2978,FJI,2001,4280.0,1.63419494304364,93.7,393126.0,91.91,92.47,0.250424666318882,1620.786613078265,53.8478373176228
2979,FRA,2001,297133.0078125,1.24419210400947,103.41,46709571.0,94.57,98.03,1.86382979286134,7342.25667535293,28.1306225729372
2980,FRO,2001,30.0,1.618940302581585,100.01,17471.0,102.75,100.37,2.57751034757976,1620.786613078265,0.0573065864714499
2981,FSM,2001,225.0,2.3859237751075297,99.43,23932.0,108.72,106.27,2.57751034757976,1620.786613078265,91.2571443830217
2982,GAB,2001,51600.0,-0.271433910558017,96.53,1001786.0,96.19,96.71,1.50392082996856,899.838871608414,85.380525478325
2983,GBR,2001,169530.0,2.57869922054653,97.14,46557334.0,92.96,94.62,2.29464302500159,6141.982551222839,12.265530948389001
2984,GEO,2001,30030.0,6.44390976857274,101.35,2103451.0,105.25,102.37,27.342877938080303,1583.5598734845998,39.7608286151784
2985,GHA,2001,145100.0,1.48344043673517,89.84,8811787.0,81.4,82.04,15.845841801287902,332.0354257504,39.2801257127868
2986,GIB,2001,53365.0,1.618940302581585,90.84506833015791,31602.0,90.83317116786876,90.36500000000001,2.57751034757976,3860.5151572685295,0.0
2987,GIN,2001,135400.0,1.48654212928523,80.76,2621416.0,85.21,85.74,68.03464640665081,1620.786613078265,27.9505127787726
2988,GMB,2001,5400.0,2.50396501273842,85.39,663376.0,112.49,105.37,0.0,1620.786613078265,45.7509881422925
2989,GNB,2001,16280.0,0.0399606435097724,91.22,449391.0,90.67,90.62,2.57751034757976,1620.786613078265,75.0497831558944
2990,GNQ,2001,3340.0,56.788201779165604,94.97,321088.0,95.0,91.82,2.57751034757976,1620.786613078265,61.7254910664549
2991,GRC,2001,84380.0,3.59165280626857,94.29,7919906.0,105.68,101.7,8.407686304198789,4719.14721713932,28.1706745630092
2992,GRD,2001,130.0,-2.41865502704547,87.11,37086.0,131.86,122.78,0.0128508069057738,1620.786613078265,49.9705875621124
2993,GRL,2001,2401.0000610351603,0.999463557078386,84.34,46122.0,90.83317116786876,85.42,0.00466351323382809,1620.786613078265,0.000535997073475227
2994,GTM,2001,44950.0,-0.0204671634919578,82.82,5445884.0,82.2,82.93,0.956468212798633,357.98904246610397,38.7644643523703
2995,GUM,2001,200.0,1.618940302581585,97.69,145817.0,95.36,95.59,2.57751034757976,1620.786613078265,46.2962962962963
2996,GUY,2001,17080.0,2.4866319083402897,71.26,213174.0,107.08,103.12,21.896091005781003,1620.786613078265,84.4196088392177
2997,HIC,2001,13525818.7085667,0.8422450405360559,98.0187533240707,835460676.0,95.7220721373506,96.2132337332537,2.70332039121468,8726.21842933636,28.6651764679643
2998,HKG,2001,70.0,-0.177611298440326,115.4,6714300.0,98.68,112.7,1.6119499559580501,5549.94563841354,31.0913950983645
2999,HND,2001,29360.0,0.0241944331448138,77.4,3103449.0,75.06,73.92,5.070970452944411,495.415224606008,56.0550540709625
3000,HPC,2001,6334409.20410156,1.41383639543497,86.75848222310059,140946369.0,87.220569208575,87.0568619235246,16.033077264446398,140.006367539377,32.7499744482325
3001,HRV,2001,11780.0,7.400868421173941,85.35,2306414.0,90.86,86.39,2.6628481820469703,2993.27246314926,33.7792877049891
3002,HTI,2001,16700.0,-2.7112526032511,95.41,3206871.0,91.51,92.46,2.57751034757976,35.196465392059004,3.9259795699652402
3003,HUN,2001,58650.0,4.31309162443523,115.95,6588305.0,98.23,104.44,1.9051000844196497,3426.7229024843605,21.5376026687333
3004,IBD,2001,25023202.937502,2.10230453686377,86.4014085034482,1777689169.0,87.92601273162751,86.93049674708809,4.50489019746333,1192.25710961286,33.9796444936453
3005,IBT,2001,34976223.1416002,1.90274724909152,86.31617667170299,2104340794.0,87.3579276472513,86.6714306604989,4.60915772335696,1016.86838215142,32.4686746597667
3006,IDA,2001,9953020.20409822,2.0218094064303402,85.74778397053491,326651625.0,84.4395770580695,85.2348581661935,6.55017847572474,257.255614301731,28.091661451107502
3007,IDB,2001,3297558.99999619,1.5871995190601498,87.9353910859586,129600826.0,82.4177726462945,84.20796050608259,3.2465929419163198,364.317094673871,22.208663442389604
3008,IDN,2001,477000.0,2.23518113461516,80.81,91738482.0,80.38,80.48,5.48787421106776,411.46790477824,54.7031588967029
3009,IDX,2001,6655461.20410204,2.52810547925829,83.8914442596285,197050799.0,85.7770442663995,85.93361977767609,10.012611208489,187.59679310476503,30.0385110280901
3010,IMN,2001,442.000007629395,4.3427839173962495,90.84506833015791,40276.0,90.83317116786876,90.36500000000001,2.57751034757976,1620.786613078265,6.070175505520999
3011,IND,2001,1804870.0,3.02737762448122,87.86,300118524.0,94.78,94.63,2.9580144988292,393.810201419658,22.149205693211698
3012,INX,2001,53365.0,1.618940302581585,90.84506833015791,3707367.0,90.83317116786876,90.36500000000001,2.57751034757976,1620.786613078265,31.0913950983645
3013,IRL,2001,44100.0,3.6155124495617903,102.69,2296510.0,103.24,103.79,0.309642936405505,5896.93922497888,9.39076778452288
3014,IRN,2001,638230.0,-0.473652305033625,83.87,43031116.0,77.61,79.06,1.03432550200803,1643.9798322662302,5.893391243568731
3015,IRQ,2001,84900.0,-0.697703238639662,124.0,16594707.0,105.65,111.92,0.00882042596264071,1240.69632661357,1.8734710300525002
3016,ISL,2001,18890.0,2.52682782971409,95.81,263687.0,86.21,94.35,20.663519431271602,26950.394430251803,0.302643393043271
3017,ISR,2001,5610.0,-2.21350082803023,89.66,5876682.0,85.75,87.47,1.32175793371552,6400.217425066,7.08872430205564
3018,ITA,2001,155020.0,1.8941239948127901,102.48,38333314.0,95.16,97.95,1.3242978799682,5406.49172167704,28.7205467342151
3019,JAM,2001,4790.0,0.587088153518664,92.71,1392263.0,107.02,101.68,8.31239039643528,2277.6369105792,31.4459831540715
3020,JOR,2001,10220.0,3.3549976754013504,85.31,4084287.0,63.29,70.9,18.9366925266791,1324.04736823544,1.10494106980961
3021,JPN,2001,47930.0,0.164695475134934,97.81,101706485.0,105.85,101.57,1.4261271530140802,8162.01464423629,68.2792888374486
3022,KAZ,2001,2144855.9375,13.6931931455792,83.45,8346075.0,101.38,92.8,18.442698772133998,3512.0355006129603,1.2443604483252801
3023,KEN,2001,268390.0,0.9870244755700242,76.0,6648221.0,86.53,80.48,3.53248801357368,113.88625694566099,6.42196998980919
3024,KGZ,2001,107760.0,4.3269597149622,100.01,1745422.0,101.21,100.53,6.01844838536591,1445.87571535459,4.4864442127215804
3025,KHM,2001,48900.0,5.2798253413397696,92.0,2320183.0,72.56,76.06,0.0017931624304788,36.5163322318782,64.4856106956719
3026,KIR,2001,340.0,-3.13820504264328,84.28,37321.0,74.61,75.53,2.57751034757976,1620.786613078265,14.999999529049802
3027,KNA,2001,93.00000190734859,4.2751524628671005,128.07,14538.0,143.93,141.4,0.0039700368389985,1620.786613078265,42.3076923076923
3028,KOR,2001,19450.0,3.7264135849816697,99.36,37867709.0,106.61,103.56,1.27426062567048,6309.20340491116,64.9307411861045
3029,KWT,2001,1510.0,-2.55772104793932,98.05,2101347.0,64.77,82.51,0.10748993674385,14513.507936643799,0.280022433845015
3030,LAC,2001,6795628.99999619,-0.754198081607385,84.6918340757029,377182353.0,87.00128359886291,85.9396450568071,5.36412323100684,1525.4552992702302,50.02211089153089
3031,LAO,2001,18410.0,4.07251369161538,85.19,1243825.0,84.78,84.27,2.57751034757976,1620.786613078265,71.900911909662
3032,LBN,2001,5980.0,-0.0168637818602662,85.9,3436970.0,91.52,89.53,5.585402265363059,2480.58068639923,12.913001574146199
3033,LBR,2001,26100.0,-0.754531489935545,92.85,1319608.0,98.12,96.3,2.57751034757976,1620.786613078265,47.74709302325579
3034,LBY,2001,154500.0,-3.3033602497574703,92.78,4164194.0,91.96,91.68,2.57751034757976,2255.63854522153,0.123327687918433
3035,LCA,2001,138.999996185303,-4.29350607467171,79.65,43457.0,124.88,109.02,0.00938318507759385,1620.786613078265,34.6557367043416
3036,LCN,2001,7122789.99899149,-0.526039002804652,84.66747003784221,400635740.0,87.0106063442884,85.93406404461241,8.084886591342348,1567.56219295147,48.6452928456559
3037,LDC,2001,6500846.20410204,2.68539133523407,84.9258802932714,171248545.0,85.39676443943621,86.2447561685878,2.57751034757976,97.7628532674312,31.140379772135702
3038,LIC,2001,5101039.20410156,2.08239326709125,84.3506923232592,119319344.0,87.90967243912822,86.99824003874029,2.57751034757976,1620.786613078265,27.1596394927083
3039,LIE,2001,69.0000009536743,-1.82185585303132,96.16,5020.0,96.15,96.16,2.57751034757976,1620.786613078265,43.1250005960464
3040,LKA,2001,23510.0,-2.24368459813536,96.0,3473139.0,91.89,92.35,0.300122812248318,290.824794981739,34.718544907859695
3041,LMC,2001,9164965.0,2.65609056992757,86.72261145892641,773404672.0,87.38746214528909,88.26200512574991,4.53756133747113,437.37598492085,30.319457362023
3042,LMY,2001,34557961.1425748,1.9635398368785102,86.2822204108328,2083622407.0,87.1786378477151,86.6476336257988,4.12451398184045,989.996056349568,32.6042682876281
3043,LSO,2001,23340.0,3.41222283979864,103.04,408512.0,150.1,117.68,0.0522052900003806,1620.786613078265,1.38998684989919
3044,LTE,2001,15736116.938228602,3.94624406379798,85.835859189443,957780803.0,86.96738080387529,85.26695887976979,4.0115703174658295,1591.45585975784,38.720222433037705
3045,LTU,2001,28960.0,7.40582769415012,75.77,2322637.0,96.75,74.99,1.7571611473226398,2695.90626762913,32.549456783214396
3046,LUX,2001,1280.0,1.31861333401864,95.77,374603.0,85.23,94.31,4.71283659766944,15616.329766151399,35.6790110898116
3047,LVA,2001,15810.0,7.70106370242785,88.97,1588107.0,80.75,84.19,5.31485293699178,2213.36060278029,52.2895346984996
3048,MAC,2001,53365.0,0.5026696168804821,114.26,437938.0,89.39,110.51,0.007812644492369309,1620.786613078265,31.0913950983645
3049,MAF,2001,53365.0,1.618940302581585,90.84506833015791,3707367.0,90.83317116786876,90.36500000000001,2.57751034757976,1620.786613078265,18.3823529411765
3050,MAR,2001,303700.0,6.026196965734121,88.21,15629771.0,72.63,77.25,8.48510812140669,524.920235402126,11.370378887869698
3051,MCO,2001,53365.0,1.1712053535154499,90.84506833015791,32470.0,90.83317116786876,90.36500000000001,2.57751034757976,1620.786613078265,31.0913950983645
3052,MDA,2001,25390.0,6.33753367174199,92.76,1289104.0,94.56,84.58,1.24691845255027,1804.5073857306,10.091240504652301
3053,MDG,2001,408430.0,2.79622778728768,89.83,4454032.0,86.33,87.84,1.26899268046265,1620.786613078265,22.3303642053857
3054,MDV,2001,100.0,-6.261285307563009,117.51,82625.0,78.29,81.68,0.24754724287347196,1620.786613078265,3.3333333333333304
3055,MEA,2001,3883960.99978447,-0.679872335330742,85.6684648828389,189474459.0,80.5491705901058,81.3879950275386,1.7898904051002198,1829.1260773742601,1.85931633663475
3056,MEX,2001,1065500.0,-1.7929036125865,89.35,75268749.0,95.12,92.57,1.25650646412235,1834.1514225092499,34.8267179904319
3057,MHL,2001,120.0,5.43626433772934,90.84506833015791,35533.0,16.79,16.79,2.57751034757976,1620.786613078265,70.2222241295711
3058,MIC,2001,29456921.938473303,2.07205388397588,86.3676425265287,1964303063.0,87.1383375511261,86.629184459456,4.07699197522224,1037.5613645545698,33.5503877904653
3059,MKD,2001,12420.0,-3.44794754437312,92.76,1191774.0,84.93,86.72,8.342344130767781,2800.99978363476,37.805742210541204
3060,MLI,2001,392740.0,12.0479487857024,79.53,3277218.0,91.73,83.35,0.11133942621406401,1620.786613078265,4.77056851801769
3061,MLT,2001,100.0,-0.144491273912521,113.38,364105.0,98.35,107.14,0.30017114359052804,4292.31505134494,1.09374998137355
3062,MMR,2001,109390.0,10.152356441831401,56.92,12849011.0,77.03,79.85,2.57751034757976,68.37462774049071,52.879091658506
3063,MNA,2001,2120670.0,0.43941493760044603,84.813860109143,158638118.0,79.89662687103359,80.53408502558959,1.90695793047711,1105.41483225373,2.24719514904106
3064,MNE,2001,53365.0,0.6938713948758849,90.84506833015791,361755.0,90.83317116786876,90.36500000000001,2.57751034757976,1620.786613078265,46.542750929368
3065,MNG,2001,1297040.0,2.00938399689213,115.43,1408733.0,82.32,112.24,39.6818096187095,1071.25675941524,7.489379357934361
3066,MNP,2001,30.0,1.618940302581585,90.84506833015791,52626.0,90.83317116786876,90.36500000000001,2.57751034757976,1620.786613078265,69.1304331240446
3067,MOZ,2001,482500.0,8.952715067838339,100.56,5334822.0,84.62,92.16,54.926415359031495,277.358745701872,52.0946606205015
3068,MRT,2001,397120.0,-0.715854115489407,91.48,1043559.0,87.95,90.67,58.9401317812245,1620.786613078265,0.297855826137576
3069,MUS,2001,1020.0,2.5342628365631,85.79,509128.0,115.56,108.2,0.20678564776595398,1453.66454705267,20.2758619937991
3070,MWI,2001,48300.0,-7.32932715039497,97.7,1680275.0,106.12,110.63,0.242545939230887,1620.786613078265,37.4840899448451
3071,MYS,2001,69470.0,-1.66514435220596,81.25,14918252.0,82.03,82.75,1.0251447879314002,2758.3479588592104,65.2893038540557
3072,NAC,2001,4824464.00000006,0.0315397057644446,96.5343891716543,250612588.0,90.8063423357375,92.63161610084292,2.57751034757976,13419.0319912705,35.6899877319038
3073,NAM,2001,388200.0,-0.436584831752114,88.86,599952.0,81.09,86.52,9.3863517652878,1090.1083089502902,9.665852621418331
3074,NCL,2001,2480.0,1.618940302581585,102.11,135341.0,93.4,99.37,30.2513812431498,1620.786613078265,45.8971553610503
3075,NER,2001,380000.0,3.2781247619367795,85.49,1910772.0,81.33,83.43,41.162495648851596,30.8049320227905,1.0386042279829
3076,NGA,2001,695000.0,3.2905682163535297,93.63,44726802.0,79.39,81.44,0.0127645956911564,75.56977625556479,13.9743298424685
3077,NIC,2001,51750.0,1.43877231463858,80.99,2847188.0,84.46,82.38,0.49424853793358,343.610153291331,31.111849759016103
3078,NLD,2001,19310.0,1.55745814817534,102.53,12488742.0,96.16,99.89,1.65110657939639,6599.2653703249,10.6931279620853
3079,NOR,2001,10470.0,1.55954885212969,96.75,3447513.0,95.09,94.7,6.00442990779385,25590.6894288143,33.1526330964982
3080,NPL,2001,42590.0,3.05231947988378,91.38,3395691.0,88.22,89.33,2.57751034757976,64.4840499729208,26.8378092164066
3081,NRU,2001,4.00000005960464,1.618940302581585,100.13,10215.0,94.17,95.43,2.57751034757976,1620.786613078265,0.0
3082,NZL,2001,154180.0,2.8614381404165696,90.94,3341111.0,92.74,90.25,4.34154520754583,9417.343125885842,38.539363505706206
3083,OED,2001,13039306.2097168,0.682342926688676,97.4780711877537,886564740.0,95.0853078614772,95.62602070058571,2.87209091851655,7878.77217578315,31.0913950983645
3084,OMN,2001,11735.999755859399,3.2537291962429906,59.76,1642022.0,115.08,90.54,0.829283103979505,3435.78673633812,0.00646203554119548
3085,OSS,2001,818105.00002861,2.5516048474657698,108.985763478095,10715853.0,96.8680897810083,101.867946948148,3.5724006883280097,1620.786613078265,26.788495219170297
3086,PAK,2001,369720.0,-0.5568531261425699,87.92,48435634.0,84.07,86.69,0.184053226785834,366.848789042094,2.6893938760531904
3087,PAN,2001,22403.9990234375,-1.35671283036194,98.45,1930937.0,98.72,98.23,1.58513453377204,1289.14361765483,65.2407855797686
3088,PER,2001,231070.0,-0.656163165022917,82.63,19683539.0,86.18,84.83,37.0110267870124,691.884130490795,59.3931274414062
3089,PHL,2001,111840.0,0.7228976153179191,89.15,36689358.0,89.28,88.98,1.87124854897327,518.834057860572,23.598617910399298
3090,PLW,2001,50.0,4.8640985406692,90.84506833015791,13588.0,90.83317116786876,90.36500000000001,2.57751034757976,1620.786613078265,86.36956422225279
3091,PNG,2001,10100.0,-2.24508426412085,87.72,787576.0,92.46,90.38,34.7137316629745,1620.786613078265,74.18893083679279
3092,POL,2001,177880.0,1.27589937080216,92.41,23622394.0,112.65,95.83,4.05681321559835,3260.03326284961,29.6686153492197
3093,PRE,2001,7007055.20019531,1.94569631570387,89.8564307275625,184135969.0,85.3282544624458,86.6726284936269,5.3386614175919505,178.301049003354,30.2968962161864
3094,PRI,2001,2346.99996948242,6.08604915442865,107.41,3602364.0,96.12,104.51,2.57751034757976,1620.786613078265,51.0315663919373
3095,PRK,2001,25500.0,1.618940302581585,92.24,13762041.0,94.83,94.46,2.57751034757976,735.184139700116,56.525207169774106
3096,PRT,2001,38538.2006835938,1.22726360794456,100.13,5704057.0,96.67,97.39,1.7840586660989601,4119.67048812079,36.4327879525273
3097,PRY,2001,202000.0,-2.75661697942127,89.76,3038083.0,86.17,88.46,0.15708553762453198,870.415168692907,48.2995227551598
3098,PSE,2001,3690.0,-11.598637277812701,92.88,2164070.0,79.3,84.2,3.34542260724352,1620.786613078265,1.51162797034381
3099,PSS,2001,8356.00000053644,0.10775774749902198,95.4834630661405,689738.0,89.02811086871479,90.4056323942147,0.23638106446828,1620.786613078265,62.239876729305706
3100,PST,2001,11779048.2097173,1.05524058860379,98.4464954735796,787681375.0,94.819314700172,96.4216579770852,2.57780967129934,8705.11220713326,31.4046002562687
3101,PYF,2001,430.0,1.618940302581585,103.05,137081.0,84.35,88.38,0.0919510170930682,1620.786613078265,30.054644808743202
3102,QAT,2001,663.000030517578,0.0896743941560629,98.34,593523.0,89.27,94.05,0.0663283042066893,15051.738827860301,0.0
3103,ROU,2001,147980.0,6.69667366637489,90.11,11697189.0,92.21,91.64,4.88636183878211,2066.78393292599,27.734970179791897
3104,RUS,2001,2168610.0,5.54678090756886,94.28,107067618.0,93.29,91.5,7.96616566384773,5274.37772117779,49.3987226533597
3105,RWA,2001,17490.0,4.56393547185297,78.38,1302910.0,79.9,79.16,37.4569874520354,1620.786613078265,14.276449623308899
3106,SAS,2001,2717700.0,2.4235532831661,87.662641295752,391801684.0,92.8455503414955,92.7633427080645,2.4525198596531697,357.84098629300104,16.630924501194198
3107,SAU,2001,1737910.0,-3.7211646121738196,95.07,16978440.0,82.89,88.23,0.201693532554758,5947.27770246746,0.45448413492177897
3108,SDN,2001,53365.0,3.57795318324132,88.27,9104028.0,85.12,87.3,0.18403776058497698,52.2182132040014,31.0913950983645
3109,SEN,2001,87990.0,2.09698910780303,94.35,4061009.0,103.3,100.87,4.48357933815668,124.55032351199199,45.982444294395705
3110,SGP,2001,12.000000476837199,-3.70195596141771,72.24,4138012.0,64.04,71.08,1.17238183554417,7516.169600281491,24.402985643984604
3111,SLB,2001,770.0,-10.4278734896292,92.33,68683.0,77.8,78.78,2.57751034757976,1620.786613078265,80.83601635070559
3112,SLE,2001,30015.2001953125,-9.68460083854912,53.28,1705143.0,49.6,48.78,2.57751034757976,1620.786613078265,40.210583296532995
3113,SLV,2001,15500.0,0.212349622697403,84.39,3524435.0,99.73,90.81,1.09185399634798,626.623290072593,15.8011580065871
3114,SMR,2001,10.0,4.2232370584616294,90.84506833015791,26074.0,90.83317116786876,90.36500000000001,2.57751034757976,1620.786613078265,0.0
3115,SOM,2001,440710.0,1.618940302581585,90.4,3088301.0,100.68,91.62,2.57751034757976,1620.786613078265,11.856728720171699
3116,SRB,2001,53365.0,5.17340078060826,90.84506833015791,3976219.0,90.83317116786876,90.36500000000001,14.153058979391199,4434.37024092839,28.3100846101075
3117,SSA,2001,8877829.20410156,1.57625281283613,87.8703107776005,217004548.0,85.4793738041323,85.9953186125362,12.522274250380098,492.15280683649496,29.650260677375
3118,SSD,2001,53365.0,1.618940302581585,90.84506833015791,1072397.0,90.83317116786876,90.36500000000001,2.57751034757976,1620.786613078265,31.0913950983645
3119,SSF,2001,8877869.20410156,1.57023079370384,87.87730941815408,217045674.0,85.4799132433619,85.99767630913679,12.5040763192608,492.15280683649496,29.651533234254998
3120,SST,2001,852363.0000272391,2.25808915327434,103.98556351000799,14706524.0,98.14928973723049,100.14868114148899,3.4105919654371397,1620.786613078265,37.2280469731961
